Date,Country/Region,Confirmed,Deaths,Recovered,Active,No_Of_New_Cases,No_Of_New_Deaths,No_Of_New_Recovered,Latitude,Longtitude
2020-03-23,Brunei,91,0,2,89,3,0,0,4.535277,114.72766899999999
2020-03-24,Brunei,104,0,2,102,13,0,0,4.535277,114.72766899999999
2020-03-25,Brunei,109,0,2,107,5,0,0,4.535277,114.72766899999999
2020-03-26,Brunei,114,0,5,109,5,0,3,4.535277,114.72766899999999
2020-03-27,Brunei,115,0,11,104,1,0,6,4.535277,114.72766899999999
2020-03-28,Brunei,120,1,25,94,5,1,14,4.535277,114.72766899999999
2020-03-29,Brunei,126,1,34,91,6,0,9,4.535277,114.72766899999999
2020-03-30,Brunei,127,1,38,88,1,0,4,4.535277,114.72766899999999
2020-03-31,Brunei,129,1,45,83,2,0,7,4.535277,114.72766899999999
2020-04-01,Brunei,131,1,52,78,2,0,7,4.535277,114.72766899999999
2020-04-02,Brunei,133,1,56,76,2,0,4,4.535277,114.72766899999999
2020-04-03,Brunei,134,1,65,68,1,0,9,4.535277,114.72766899999999
2020-04-04,Brunei,135,1,66,68,1,0,1,4.535277,114.72766899999999
2020-04-05,Brunei,135,1,73,61,0,0,7,4.535277,114.72766899999999
2020-04-06,Brunei,135,1,82,52,0,0,9,4.535277,114.72766899999999
2020-04-07,Brunei,135,1,85,49,0,0,3,4.535277,114.72766899999999
2020-04-08,Brunei,135,1,91,43,0,0,6,4.535277,114.72766899999999
2020-04-09,Brunei,135,1,92,42,0,0,1,4.535277,114.72766899999999
2020-04-10,Brunei,136,1,99,36,1,0,7,4.535277,114.72766899999999
2020-04-11,Brunei,136,1,104,31,0,0,5,4.535277,114.72766899999999
2020-04-12,Brunei,136,1,106,29,0,0,2,4.535277,114.72766899999999
2020-04-13,Brunei,136,1,107,28,0,0,1,4.535277,114.72766899999999
2020-04-14,Brunei,136,1,107,28,0,0,0,4.535277,114.72766899999999
2020-04-15,Brunei,136,1,108,27,0,0,1,4.535277,114.72766899999999
2020-04-16,Brunei,136,1,108,27,0,0,0,4.535277,114.72766899999999
2020-04-17,Brunei,136,1,112,23,0,0,4,4.535277,114.72766899999999
2020-04-18,Brunei,137,1,113,23,1,0,1,4.535277,114.72766899999999
2020-04-19,Brunei,138,1,115,22,1,0,2,4.535277,114.72766899999999
2020-04-20,Brunei,138,1,116,21,0,0,1,4.535277,114.72766899999999
2020-04-21,Brunei,138,1,116,21,0,0,0,4.535277,114.72766899999999
2020-04-22,Brunei,138,1,117,20,0,0,1,4.535277,114.72766899999999
2020-04-23,Brunei,138,1,119,18,0,0,2,4.535277,114.72766899999999
2020-04-24,Brunei,138,1,120,17,0,0,1,4.535277,114.72766899999999
2020-04-25,Brunei,138,1,121,16,0,0,1,4.535277,114.72766899999999
2020-04-26,Brunei,138,1,123,14,0,0,2,4.535277,114.72766899999999
2020-04-27,Brunei,138,1,124,13,0,0,1,4.535277,114.72766899999999
2020-04-28,Brunei,138,1,124,13,0,0,0,4.535277,114.72766899999999
2020-04-29,Brunei,138,1,124,13,0,0,0,4.535277,114.72766899999999
2020-04-30,Brunei,138,1,124,13,0,0,0,4.535277,114.72766899999999
2020-05-01,Brunei,138,1,124,13,0,0,0,4.535277,114.72766899999999
2020-05-02,Brunei,138,1,126,11,0,0,2,4.535277,114.72766899999999
2020-05-03,Brunei,138,1,128,9,0,0,2,4.535277,114.72766899999999
2020-05-04,Brunei,138,1,130,7,0,0,2,4.535277,114.72766899999999
2020-05-05,Brunei,138,1,131,6,0,0,1,4.535277,114.72766899999999
2020-05-06,Brunei,139,1,131,7,1,0,0,4.535277,114.72766899999999
2020-05-07,Brunei,141,1,131,9,2,0,0,4.535277,114.72766899999999
2020-05-08,Brunei,141,1,132,8,0,0,1,4.535277,114.72766899999999
2020-05-09,Brunei,141,1,132,8,0,0,0,4.535277,114.72766899999999
2020-05-10,Brunei,141,1,134,6,0,0,2,4.535277,114.72766899999999
2020-05-11,Brunei,141,1,134,6,0,0,0,4.535277,114.72766899999999
2020-05-12,Brunei,141,1,134,6,0,0,0,4.535277,114.72766899999999
2020-05-13,Brunei,141,1,134,6,0,0,0,4.535277,114.72766899999999
2020-01-22,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-23,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-24,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-25,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-26,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-27,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-28,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-29,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-30,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-01-31,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-01,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-02,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-03,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-04,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-05,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-06,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-07,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-08,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-09,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-10,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-11,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-12,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-13,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-14,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-15,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-16,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-17,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-18,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-19,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-20,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-21,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-22,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-23,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-24,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-25,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-26,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-27,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-28,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-02-29,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-03-01,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-03-02,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-03-03,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-03-04,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-03-05,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-03-06,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-03-07,Bulgaria,0,0,0,0,0,0,0,42.733883,25.48583
2020-03-08,Bulgaria,4,0,0,4,4,0,0,42.733883,25.48583
2020-03-09,Bulgaria,4,0,0,4,0,0,0,42.733883,25.48583
2020-03-10,Bulgaria,4,0,0,4,0,0,0,42.733883,25.48583
2020-03-11,Bulgaria,7,1,0,6,3,1,0,42.733883,25.48583
2020-03-12,Bulgaria,7,1,0,6,0,0,0,42.733883,25.48583
2020-03-13,Bulgaria,23,1,0,22,16,0,0,42.733883,25.48583
2020-03-14,Bulgaria,41,2,0,39,18,1,0,42.733883,25.48583
2020-03-15,Bulgaria,51,2,0,49,10,0,0,42.733883,25.48583
2020-03-16,Bulgaria,52,2,0,50,1,0,0,42.733883,25.48583
2020-03-17,Bulgaria,67,2,0,65,15,0,0,42.733883,25.48583
2020-03-18,Bulgaria,92,2,0,90,25,0,0,42.733883,25.48583
2020-03-19,Bulgaria,94,3,0,91,2,1,0,42.733883,25.48583
2020-03-20,Bulgaria,127,3,0,124,33,0,0,42.733883,25.48583
2020-03-21,Bulgaria,163,3,3,157,36,0,3,42.733883,25.48583
2020-03-22,Bulgaria,187,3,3,181,24,0,0,42.733883,25.48583
2020-03-23,Bulgaria,201,3,3,195,14,0,0,42.733883,25.48583
2020-03-24,Bulgaria,218,3,3,212,17,0,0,42.733883,25.48583
2020-03-25,Bulgaria,242,3,4,235,24,0,1,42.733883,25.48583
2020-03-26,Bulgaria,264,3,8,253,22,0,4,42.733883,25.48583
2020-03-27,Bulgaria,293,3,9,281,29,0,1,42.733883,25.48583
2020-03-28,Bulgaria,331,7,11,313,38,4,2,42.733883,25.48583
2020-03-29,Bulgaria,346,8,14,324,15,1,3,42.733883,25.48583
2020-03-30,Bulgaria,359,8,17,334,13,0,3,42.733883,25.48583
2020-03-31,Bulgaria,399,8,17,374,40,0,0,42.733883,25.48583
2020-04-01,Bulgaria,422,10,20,392,23,2,3,42.733883,25.48583
2020-04-02,Bulgaria,457,10,25,422,35,0,5,42.733883,25.48583
2020-04-03,Bulgaria,485,14,30,441,28,4,5,42.733883,25.48583
2020-04-04,Bulgaria,503,17,34,452,18,3,4,42.733883,25.48583
2020-04-05,Bulgaria,531,20,37,474,28,3,3,42.733883,25.48583
2020-04-06,Bulgaria,549,22,39,488,18,2,2,42.733883,25.48583
2020-04-07,Bulgaria,577,23,42,512,28,1,3,42.733883,25.48583
2020-04-08,Bulgaria,593,24,42,527,16,1,0,42.733883,25.48583
2020-04-09,Bulgaria,618,24,48,546,25,0,6,42.733883,25.48583
2020-04-10,Bulgaria,635,25,54,556,17,1,6,42.733883,25.48583
2020-04-11,Bulgaria,661,28,62,571,26,3,8,42.733883,25.48583
2020-04-12,Bulgaria,675,29,68,578,14,1,6,42.733883,25.48583
2020-04-13,Bulgaria,685,32,71,582,10,3,3,42.733883,25.48583
2020-04-14,Bulgaria,713,35,81,597,28,3,10,42.733883,25.48583
2020-04-15,Bulgaria,747,36,105,606,34,1,24,42.733883,25.48583
2020-04-16,Bulgaria,800,38,122,640,53,2,17,42.733883,25.48583
2020-04-17,Bulgaria,846,41,141,664,46,3,19,42.733883,25.48583
2020-04-18,Bulgaria,878,41,153,684,32,0,12,42.733883,25.48583
2020-04-19,Bulgaria,894,42,161,691,16,1,8,42.733883,25.48583
2020-04-20,Bulgaria,929,43,167,719,35,1,6,42.733883,25.48583
2020-04-21,Bulgaria,975,45,170,760,46,2,3,42.733883,25.48583
2020-04-22,Bulgaria,1024,49,174,801,49,4,4,42.733883,25.48583
2020-04-23,Bulgaria,1097,52,190,855,73,3,16,42.733883,25.48583
2020-04-24,Bulgaria,1234,54,197,983,137,2,7,42.733883,25.48583
2020-04-25,Bulgaria,1247,55,197,995,13,1,0,42.733883,25.48583
2020-04-26,Bulgaria,1300,56,205,1039,53,1,8,42.733883,25.48583
2020-04-27,Bulgaria,1363,58,206,1099,63,2,1,42.733883,25.48583
2020-04-28,Bulgaria,1399,58,222,1119,36,0,16,42.733883,25.48583
2020-04-29,Bulgaria,1447,64,243,1140,48,6,21,42.733883,25.48583
2020-04-30,Bulgaria,1506,66,266,1174,59,2,23,42.733883,25.48583
2020-05-01,Bulgaria,1555,68,276,1211,49,2,10,42.733883,25.48583
2020-05-02,Bulgaria,1594,72,287,1235,39,4,11,42.733883,25.48583
2020-05-03,Bulgaria,1618,73,308,1237,24,1,21,42.733883,25.48583
2020-05-04,Bulgaria,1652,78,321,1253,34,5,13,42.733883,25.48583
2020-05-05,Bulgaria,1704,80,342,1282,52,2,21,42.733883,25.48583
2020-05-06,Bulgaria,1778,84,360,1334,74,4,18,42.733883,25.48583
2020-05-07,Bulgaria,1829,84,384,1361,51,0,24,42.733883,25.48583
2020-05-08,Bulgaria,1872,86,401,1385,43,2,17,42.733883,25.48583
2020-05-09,Bulgaria,1921,90,422,1409,49,4,21,42.733883,25.48583
2020-05-10,Bulgaria,1965,91,444,1430,44,1,22,42.733883,25.48583
2020-05-11,Bulgaria,1990,93,461,1436,25,2,17,42.733883,25.48583
2020-05-12,Bulgaria,2023,95,476,1452,33,2,15,42.733883,25.48583
2020-05-13,Bulgaria,2069,96,499,1474,46,1,23,42.733883,25.48583
2020-01-22,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-23,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-24,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-25,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-26,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-27,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-28,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-29,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-30,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-01-31,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-01,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-02,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-03,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-04,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-05,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-06,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-07,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-08,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-09,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-10,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-11,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-12,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-13,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-14,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-15,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-16,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-17,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-18,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-19,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-20,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-21,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-22,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-23,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-24,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-25,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-26,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-27,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-28,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-02-29,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-01,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-02,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-03,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-04,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-05,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-06,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-07,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-08,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-09,Burkina Faso,0,0,0,0,0,0,0,12.238333,-1.561593
2020-03-10,Burkina Faso,1,0,0,1,1,0,0,12.238333,-1.561593
2020-03-11,Burkina Faso,2,0,0,2,1,0,0,12.238333,-1.561593
2020-03-12,Burkina Faso,2,0,0,2,0,0,0,12.238333,-1.561593
2020-03-13,Burkina Faso,2,0,0,2,0,0,0,12.238333,-1.561593
2020-03-14,Burkina Faso,2,0,0,2,0,0,0,12.238333,-1.561593
2020-03-15,Burkina Faso,3,0,0,3,1,0,0,12.238333,-1.561593
2020-03-16,Burkina Faso,15,0,0,15,12,0,0,12.238333,-1.561593
2020-03-17,Burkina Faso,15,0,0,15,0,0,0,12.238333,-1.561593
2020-03-18,Burkina Faso,20,1,0,19,5,1,0,12.238333,-1.561593
2020-03-19,Burkina Faso,33,1,0,32,13,0,0,12.238333,-1.561593
2020-03-20,Burkina Faso,40,1,0,39,7,0,0,12.238333,-1.561593
2020-03-21,Burkina Faso,64,2,5,57,24,1,5,12.238333,-1.561593
2020-03-22,Burkina Faso,75,4,5,66,11,2,0,12.238333,-1.561593
2020-03-23,Burkina Faso,99,4,5,90,24,0,0,12.238333,-1.561593
2020-03-24,Burkina Faso,114,4,7,103,15,0,2,12.238333,-1.561593
2020-03-25,Burkina Faso,146,4,10,132,32,0,3,12.238333,-1.561593
2020-03-26,Burkina Faso,152,7,10,135,6,3,0,12.238333,-1.561593
2020-03-27,Burkina Faso,180,9,12,159,28,2,2,12.238333,-1.561593
2020-03-28,Burkina Faso,207,11,21,175,27,2,9,12.238333,-1.561593
2020-03-29,Burkina Faso,222,12,23,187,15,1,2,12.238333,-1.561593
2020-03-30,Burkina Faso,246,12,31,203,24,0,8,12.238333,-1.561593
2020-03-31,Burkina Faso,261,14,32,215,15,2,1,12.238333,-1.561593
2020-04-01,Burkina Faso,282,16,46,220,21,2,14,12.238333,-1.561593
2020-04-02,Burkina Faso,288,16,50,222,6,0,4,12.238333,-1.561593
2020-04-03,Burkina Faso,302,16,50,236,14,0,0,12.238333,-1.561593
2020-04-04,Burkina Faso,318,16,66,236,16,0,16,12.238333,-1.561593
2020-04-05,Burkina Faso,345,17,90,238,27,1,24,12.238333,-1.561593
2020-04-06,Burkina Faso,364,18,108,238,19,1,18,12.238333,-1.561593
2020-04-07,Burkina Faso,384,19,127,238,20,1,19,12.238333,-1.561593
2020-04-08,Burkina Faso,414,23,134,257,30,4,7,12.238333,-1.561593
2020-04-09,Burkina Faso,443,24,146,273,29,1,12,12.238333,-1.561593
2020-04-10,Burkina Faso,443,24,146,273,0,0,0,12.238333,-1.561593
2020-04-11,Burkina Faso,484,27,155,302,41,3,9,12.238333,-1.561593
2020-04-12,Burkina Faso,497,27,161,309,13,0,6,12.238333,-1.561593
2020-04-13,Burkina Faso,497,27,161,309,0,0,0,12.238333,-1.561593
2020-04-14,Burkina Faso,528,30,177,321,31,3,16,12.238333,-1.561593
2020-04-15,Burkina Faso,542,32,226,284,14,2,49,12.238333,-1.561593
2020-04-16,Burkina Faso,546,32,257,257,4,0,31,12.238333,-1.561593
2020-04-17,Burkina Faso,557,35,294,228,11,3,37,12.238333,-1.561593
2020-04-18,Burkina Faso,565,36,321,208,8,1,27,12.238333,-1.561593
2020-04-19,Burkina Faso,576,36,338,202,11,0,17,12.238333,-1.561593
2020-04-20,Burkina Faso,581,38,357,186,5,2,19,12.238333,-1.561593
2020-04-21,Burkina Faso,600,38,362,200,19,0,5,12.238333,-1.561593
2020-04-22,Burkina Faso,609,39,389,181,9,1,27,12.238333,-1.561593
2020-04-23,Burkina Faso,616,41,410,165,7,2,21,12.238333,-1.561593
2020-04-24,Burkina Faso,629,41,425,163,13,0,15,12.238333,-1.561593
2020-04-25,Burkina Faso,629,41,442,146,0,0,17,12.238333,-1.561593
2020-04-26,Burkina Faso,632,42,453,137,3,1,11,12.238333,-1.561593
2020-04-27,Burkina Faso,635,42,469,124,3,0,16,12.238333,-1.561593
2020-04-28,Burkina Faso,638,42,476,120,3,0,7,12.238333,-1.561593
2020-04-29,Burkina Faso,641,43,498,100,3,1,22,12.238333,-1.561593
2020-04-30,Burkina Faso,645,43,506,96,4,0,8,12.238333,-1.561593
2020-05-01,Burkina Faso,649,44,517,88,4,1,11,12.238333,-1.561593
2020-05-02,Burkina Faso,652,44,535,73,3,0,18,12.238333,-1.561593
2020-05-03,Burkina Faso,662,45,540,77,10,1,5,12.238333,-1.561593
2020-05-04,Burkina Faso,672,46,545,81,10,1,5,12.238333,-1.561593
2020-05-05,Burkina Faso,688,48,548,92,16,2,3,12.238333,-1.561593
2020-05-06,Burkina Faso,729,48,555,126,41,0,7,12.238333,-1.561593
2020-05-07,Burkina Faso,736,48,562,126,7,0,7,12.238333,-1.561593
2020-05-08,Burkina Faso,744,48,566,130,8,0,4,12.238333,-1.561593
2020-05-09,Burkina Faso,748,48,569,131,4,0,3,12.238333,-1.561593
2020-05-10,Burkina Faso,751,49,577,125,3,1,8,12.238333,-1.561593
2020-05-11,Burkina Faso,760,50,584,126,9,1,7,12.238333,-1.561593
2020-05-12,Burkina Faso,766,51,588,127,6,1,4,12.238333,-1.561593
2020-05-13,Burkina Faso,773,51,592,130,7,0,4,12.238333,-1.561593
2020-01-22,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-23,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-24,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-25,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-26,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-27,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-28,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-29,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-30,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-01-31,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-01,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-02,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-03,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-04,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-05,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-06,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-07,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-08,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-09,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-10,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-11,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-12,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-13,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-14,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-15,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-16,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-17,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-18,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-19,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-20,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-21,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-22,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-23,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-24,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-25,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-26,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-27,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-28,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-02-29,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-01,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-02,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-03,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-04,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-05,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-06,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-07,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-08,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-09,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-10,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-11,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-12,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-13,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-14,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-15,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-16,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-17,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-18,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-19,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-20,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-21,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-22,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-23,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-24,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-25,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-26,Burma,0,0,0,0,0,0,0,21.9162,95.956
2020-03-27,Burma,8,0,0,8,8,0,0,21.9162,95.956
2020-03-28,Burma,8,0,0,8,0,0,0,21.9162,95.956
2020-03-29,Burma,10,0,0,10,2,0,0,21.9162,95.956
2020-03-30,Burma,14,0,0,14,4,0,0,21.9162,95.956
2020-03-31,Burma,15,1,0,14,1,1,0,21.9162,95.956
2020-04-01,Burma,15,1,0,14,0,0,0,21.9162,95.956
2020-04-02,Burma,20,1,0,19,5,0,0,21.9162,95.956
2020-04-03,Burma,20,1,0,19,0,0,0,21.9162,95.956
2020-04-04,Burma,21,1,0,20,1,0,0,21.9162,95.956
2020-04-05,Burma,21,1,0,20,0,0,0,21.9162,95.956
2020-04-06,Burma,22,1,0,21,1,0,0,21.9162,95.956
2020-04-07,Burma,22,1,0,21,0,0,0,21.9162,95.956
2020-04-08,Burma,22,3,0,19,0,2,0,21.9162,95.956
2020-04-09,Burma,23,3,2,18,1,0,2,21.9162,95.956
2020-04-10,Burma,27,3,2,22,4,0,0,21.9162,95.956
2020-04-11,Burma,38,3,2,33,11,0,0,21.9162,95.956
2020-04-12,Burma,41,4,2,35,3,1,0,21.9162,95.956
2020-04-13,Burma,62,4,2,56,21,0,0,21.9162,95.956
2020-04-14,Burma,63,4,2,57,1,0,0,21.9162,95.956
2020-04-15,Burma,74,4,2,68,11,0,0,21.9162,95.956
2020-04-16,Burma,85,4,2,79,11,0,0,21.9162,95.956
2020-04-17,Burma,88,4,5,79,3,0,3,21.9162,95.956
2020-04-18,Burma,98,5,5,88,10,1,0,21.9162,95.956
2020-04-19,Burma,111,5,7,99,13,0,2,21.9162,95.956
